Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
67595e3c397b1b9d8c17d8bf,6581c0d833f32d42d1790ee1,APPROVED,Not Applicable,2024-12-11T09:41:29.628000Z,2024-12-11T09:55:14.345000Z,2024-12-11T10:03:21.663000Z,2024-12-11T09:55:15.062090Z,825.0,CJL9IR62,341,"English, Other",31,Male,Black,Zimbabwe,United Kingdom,Zimbabwe,Other,No,Full-Time
67595e48b7d759178f2d9d54,5de7ad0ca1a3fb7217ec3365,APPROVED,Not Applicable,2024-12-11T09:41:32.205000Z,2024-12-11T09:47:14.138000Z,2024-12-11T10:03:22.420000Z,2024-12-11T09:47:14.994700Z,342.0,CJL9IR62,1069,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
67595e4d8e5f9c401dc84575,5ccd9718b6494d0001dee261,APPROVED,Not Applicable,2024-12-11T09:42:18.935000Z,2024-12-11T09:47:39.144000Z,2024-12-11T10:03:25.391000Z,2024-12-11T09:47:39.809420Z,321.0,5ccd9718b6494d0001dee261,629,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
67595e540db9c5577a4feebb,645d03acd1302079adbc39f9,APPROVED,Not Applicable,2024-12-11T09:41:45.332000Z,2024-12-11T10:13:32.919000Z,2024-12-11T10:23:13.590000Z,2024-12-11T10:15:04.027734Z,1908.0,CJL9IR62,1149,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
67595e55d4a5c16a20c77160,6750d6364a372d312d35330a,APPROVED,Not Applicable,2024-12-11T09:42:01.757000Z,2024-12-11T09:49:16.944000Z,2024-12-11T10:03:24.419000Z,2024-12-11T09:49:17.940727Z,436.0,CJL9IR62,1,English,43,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
67595f0ded0e376034523ff4,5a1dda5480acd8000104a12b,APPROVED,Not Applicable,2024-12-11T09:45:20.915000Z,2024-12-11T09:50:37.849000Z,2024-12-11T10:03:27.002000Z,2024-12-11T09:50:38.862147Z,317.0,CJL9IR62,995,English,31,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Urdu,No,Unemployed (and job seeking)
675963a5c066e6d23086dbd2,651ab64d39658e91e9469f16,APPROVED,Not Applicable,2024-12-11T10:04:38.727000Z,2024-12-11T10:08:31.778000Z,2024-12-11T10:23:15.607000Z,2024-12-11T10:08:32.584404Z,234.0,CJL9IR62,829,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675963a83cb2074b59889d53,5b15821c1e55760001ba20d0,APPROVED,Not Applicable,2024-12-11T10:04:30.305000Z,2024-12-11T10:09:17.213000Z,2024-12-11T10:23:43.662000Z,2024-12-11T10:09:17.940326Z,287.0,CJL9IR62,755,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675963ab4249225a84aa8540,612cb8ab5ad60fc4504e073f,APPROVED,Not Applicable,2024-12-11T10:04:48.388000Z,2024-12-11T10:09:44.301000Z,2024-12-11T10:23:33.825000Z,2024-12-11T10:10:04.074646Z,296.0,CJL9IR62,1733,"English, Lithuanian",30,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,Part-Time
675963ac26a4a35509161ff3,5fd3ae848ae14804a02b116d,APPROVED,Not Applicable,2024-12-11T10:06:04.965000Z,2024-12-11T10:09:49.273000Z,2024-12-11T10:23:25.236000Z,2024-12-11T10:10:05.947292Z,225.0,CJL9IR62,295,"English, Hungarian",31,Female,White,Hungary,United Kingdom,Hungary,Hungarian,No,Full-Time
675963ad1662810dd63fffbe,672c93c50646371ebd158451,APPROVED,Not Applicable,2024-12-11T10:04:50.557000Z,2024-12-11T10:20:11.887000Z,2024-12-11T10:23:29.434000Z,2024-12-11T10:20:13.475464Z,922.0,CJL9IR62,69,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675963ae3dad251e225c3908,63dba7f5878fe280d1be7949,APPROVED,Not Applicable,2024-12-11T10:04:40.962000Z,2024-12-11T10:11:09.815000Z,2024-12-11T10:23:38.999000Z,2024-12-11T10:11:10.617398Z,389.0,CJL9IR62,1544,English,50,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675963afc066e6d23086dbd6,671f853874a5d345f3ecfe19,APPROVED,Not Applicable,2024-12-11T10:04:41.033000Z,2024-12-11T10:34:29.757000Z,2024-12-11T11:54:35.316000Z,2024-12-11T10:34:30.567777Z,1789.0,CJL9IR62,122,English,20,Male,Black,Ghana,United States,United States,English,Yes,DATA_EXPIRED
675963afc7d8a80ff13fffbc,65b3beb4463142ec09dfa888,APPROVED,Not Applicable,2024-12-11T10:04:38.882000Z,2024-12-11T10:11:25.136000Z,2024-12-11T10:23:17.938000Z,2024-12-11T10:11:27.745209Z,407.0,CJL9IR62,614,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675963b4a78e1476a643cdcf,670e3a1047073db38ce544b0,APPROVED,Not Applicable,2024-12-11T10:04:43.151000Z,2024-12-11T10:09:24.689000Z,2024-12-11T10:23:19.202000Z,2024-12-11T10:09:25.363624Z,282.0,CJL9IR62,50,English,44,Male,Other,Netherlands,United Kingdom,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
675963b4adcb91082f3cc543,66847cc7c67232fae11af5b3,APPROVED,Not Applicable,2024-12-11T10:04:39.889000Z,2024-12-11T10:08:28.780000Z,2024-12-11T10:23:41.690000Z,2024-12-11T10:08:29.574880Z,229.0,CJL9IR62,470,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675963b646cea12835d65f4b,5e38617987cb0602fed6d8b1,APPROVED,Not Applicable,2024-12-11T10:06:11.493000Z,2024-12-11T10:10:31.560000Z,2024-12-11T10:23:24.046000Z,2024-12-11T10:10:32.314346Z,261.0,CJL9IR62,515,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
675963b68d93497a9adddea7,6560d43fc84f57af66b900f8,APPROVED,Not Applicable,2024-12-11T10:04:43.373000Z,2024-12-11T10:08:36.789000Z,2024-12-11T10:23:36.378000Z,2024-12-11T10:08:37.478111Z,234.0,CJL9IR62,670,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
